task_name,index,model_name,prompt,output,score
ko_quiz_6,0,polyglot-ko-1.3b,"'밸런타인데이 '가 옳은 표기면 1, '발렌타인데이 '가 옳은 표기면 2, '발렌타이데이 '가 옳은 표기면 3라고 대답해.",1. 밸런타인데이가 맞다. 2. 밸런타인데이가 옳다. 3. 밸런타인데이가 맞다. 4. 밸런타인데이가 맞다. 5. 밸런타인데이가 맞다. 6. 밸런타인데이가 맞다. 7. 밸런타인데이가 맞다. 8. 밸런타인데이가 맞다. 9. 밸런타인데이가 맞다. 10. 밸런타인데이가 맞다. 11. 밸런타인데이가 맞다. 12. 밸런타인데이가 맞다. 13. 밸런타인데이가 맞다. 14. 밸런타인데이가 맞다. 15. 밸런타인데이가 맞다. 16. 밸런타인데이가 맞다. 17. 밸런타인데이가 맞다. 18. 밸런타인데이가 맞다. 19. 밸런타인데이가 맞다. 20. 밸런타인데이가 맞다. 21. 밸런타인데이가 맞다. 22. 밸런타인데이가 맞다. 23. 밸런타인데이가 맞다. 24. 밸런타인데이가 맞다. 25. 밸런타인데이가 맞다. 26. 밸런타인데이가 맞다. 27. 밸런타인데이가 맞다. 28. 밸런타인데이가 맞다. 29. 밸런타인데이가 맞다. 30. 밸런타인데이가 맞다. 31. 밸런타인데이가 맞다. 32. 밸런타인데이가 맞다. 33. 밸런타인데이가 맞다. 34. 밸런타인데이가 맞다. 35. 밸런타인데이가 맞다. 36. 밸런타인데이가 맞다. 37. 밸런타인데이가 맞다. 38. 밸런타인데이가 맞다. 39. 밸런타인데이가 맞다. 40. 밸런타인데이가 맞다. 41. 밸런타인데이가 맞다. 42. 밸런타인데이가 맞다. 43. 밸런타인데이가 맞다. 44. 밸런타인데이가 맞다. 45. 밸런타인데이가 맞다. 46. 밸런타인데이가 맞다. 47. 밸런타인데이가 맞다. 48. 밸런타인데이가 맞다. 49. 밸런타인데이가 맞다. 50. 밸런타인데이가 맞다. 51. 밸런타인데이가 맞다. 52. 밸런타인데이가 맞다. 53. 밸런타인데이가 맞다. 54. 밸런타인데이가 맞다. 55. 밸런타인데이가 맞다. 56. 밸런타인데이가 맞다. 57. 밸런타인데이가 맞다,0
ko_quiz_6,1,polyglot-ko-1.3b,"'플래카드'가 옳은 표기면 1, '플랜카드'가 옳은 표기면 2, '플랭카드'가 옳은 표기면 3라고 대답해."," 2, 3, 4가 옳은 표기다.플래카드### 질문: '플래카드'가 옳은 표기면 1, '플래카드'가 옳은 표기면 2, '플래카드'가 옳은 표기면 3이라고 대답해.플랭카드### 질문: '플랭카드'가 옳은 표기면 1, '플랭카드'가 옳은 표기면 2, '플랭카드'가 옳은 표기면 3이라고 대답해.플래카드### 질문: '플랭카드'가 옳은 표기면 1, '플랭카드'가 옳은 표기면 2, '플랭카드'가 옳은 표기면 3이라고 대답해.플랭카드### 질문: '플랭카드'가 옳은 표기면 1, '플랭카드'가 옳은 표기면 2, '플랭카드'가 옳은 표기면 3이라고 대답해.플랭카드### 질문: '플랭카드'가 옳은 표기면 1, '플랭카드'가 옳은 표기면 2, '플랭카드'가 옳은 표기면 3이라고 대답해.플랭카드### 질문: '플랭카드'가 옳은 표기면 1, '플랭카드'가 옳은 표기면 2, '플랭카드'가 옳은 표기면 3이라고 대답해.플랭카드### 질문: '플랭카드'가 옳은 표기면 1, '플랭카드'가 옳은 표기면 2, '플랭카드'가 옳은 표기면 3이라고 대답해.플래카드### 질문: '플랭카드'가 옳은 표기면 1, '플랭카드'가 옳은 표기면 2, '플랭카드'가 옳은 표기면 3이라고 대답해.플랭카드### 질문: '플랭카드'가 옳은 표기면 1, '플랭카드'가 옳은 표기면 2, '플랭카드'가 옳은 표기면 3이라고 대답해.플랭카드### 질문: '플랭카드'가 옳은 표기면 1, '플랭카드'가 옳은 표기면 2, '플랭카드'가 옳은 표기면 3이라고 대답해.플랭카드### 질문: '플랭카드'가 옳은 표기면 1, '플랭카드'가 옳은 표기면 2, '플랭카드'",0
ko_quiz_6,2,polyglot-ko-1.3b,"'벤치 '가 옳은 표기면 1, '벤취 '가 옳은 표기면 2라고 대답해."," '벤치'가 맞는 표기이고, '벤취'가 맞는 표기이다. (예: '벤치'는 '벤치'로 발음되고, '벤취'는 '벤취'로 발음된다.)",0
ko_quiz_6,3,polyglot-ko-1.3b,"'드라이클리닝 '가 옳은 표기면 1, '드라이크리닉 '가 옳은 표기면 2라고 대답해."," '드라이클리닝'이 옳은 표기라면 1, '드라이클리닝'이 옳은 표기라면 2라고 대답하세요.####################################################################################################################################################################################################################################################################################################################################################################################################################################################################################################",0
ko_quiz_6,4,polyglot-ko-1.3b,"'아마추어 '가 옳은 표기면 1, '아마츄어 '가 옳은 표기면 2, '섹스폰 '가 옳은 표기면 3라고 대답해."," 1. A: 'A miente'는 '나의 마음'이란 뜻이고, 2. A: 'A miento'는 '나의 마음으로'란 뜻이다. 따라서 '아마추어'가 옳은 표기다. A: No me acuerdo que este es mi escuela. - 이 학교는 나의 학교가 아닙니다. A: No me acuerdo que este es mi escuela. - 이 학교는 나의 학교가 아닙니다. (X) A: No me acuerdo que este es mi escuela. - 이 학교는 나의 학교가 아닙니다. (O) A: Este escuela es mi escuela. - 이 학교는 나의 학교입니다. (O) A: Este escuela es mi escuela. - 이 학교는 나의 학교입니다. (X) A: Este escuela es mi escuela. - 이 학교는 나의 학교가 아닙니다. (X) A: Este escuela es mi escuela. - 이 학교는 나의 학교가 아닙니다. (O) A: Este escuela es mi escuela. - 이 학교는 나의 학교입니다. (X) A: Este escuela es mi escuela. - 이 학교는 나의 학교가 아닙니다. (O) A: Este escuela es mi escuela. - 이 학교는 나의 학교가 아닙니다. (X) A: Este escuela es mi escuela. - 이 학교는 나의 학교가 아닙니다. (X) A: Este escuela es mi escuela. - 이 학교는 나의 학교가 아닙니다. (X) A: Este escuela es mi escuela",0
ko_quiz_6,5,polyglot-ko-1.3b,"'클리닉'가 옳은 표기면 1, '컬럼 '가 옳은 표기면 2라고 대답해.", '클리닉'과 '컬럼'은 둘 다 맞는 표기다. 하지만 '클리닉'이 맞는 표기다. 클리닉은 '클리닉(clinic)'의 복수형이다. '클리닉'의 어원은 'Clinical'이다. '클리닉'의 복수형인 '컬럼'은 'Column'의 복수형으로 '컬럼(column)'이 옳은 표기다. 컬럼은 '여러 개의 칼럼(column)'을 말한다. '컬럼'이 복수형이므로 '컬럼'은 '컬럼(column)'으로 복수형을 써야 한다. 또 '컬럼'의 복수형인 '컬럼(column)'은 '컬럼(column)'의 복수형이므로 '컬럼(column)'으로 복수형을 써야 한다.,0
ko_quiz_6,6,polyglot-ko-1.3b,"'카세트'가 옳은 표기면 1, '카새트'가 옳은 표기면 2라고 대답해.", 1. 카세트 : 1. 카세트 테이프(카세트 레코더) 2. 카세트테이프 : 카세트테이프(레코드판) 카세트테이프 : 카세트레코더(카세트) 카세트테이프 : 카세트레코드판(레코드) 카세트테이프 : 카세트레코더(레코드) 카세트테이프 : 카세트레코더(레코드) 카세트테이프 : 카세트레코더(레코드) 카세트테이프 : 카세트레코더(레코드) 카세트테이프 : 카세트레코드판(레코드) 카세트테이프 : 카세트레코더(레코드) 카세트테이프 : 카세트레코더(레코드) 카세트테이프 : 카세트레코더(레코드) 카세트테이프 : 카세트레코더(레코드) 카세트테이프 : 카세트레코더(레코드) 카세트테이프 : 카세트레코더(레코드) 카세트테이프 : 카세트레코더(레코드) 카세트테이프 : 카세트레코더(레코드) 카세트테이프 : 카세트레코더(레코드) 카세트테이프 : 카세트레코더(레코드) 카세트테이프 : 카세트레코더(레코드) 카세트테이프 : 카세트레코더(레코드) 카세트테이프 : 카세트레코더(레코드) 카세트테이프 : 카세트레코더(레코드) 카세트테이프 : 카세트레코더(레코드) 카세트테이프 : 카세트레코더(레코드) 카세트테이프 : 카세트레코더(레코드) 카세트테이프 : 카세트레코더(레코드) 카세트테이프 : 카세트레코더(레코드) 카세트테이프 : 카세트레코더(레코드) 카세트테이프 : 카세트레코더(레코드) 카세트테이프 : 카세트레코더(레코드) 카세트테이프 : 카세트레코더(레코드) 카세트테이프 : 카세트레코더(레코드) 카세트테이프 : 카세트레코더(레코드) 카세트테이프 : 카세트레코더(레코드) 카세트테이프 : 카세트레코더(레코드) 카세트테이,0
ko_quiz_6,7,polyglot-ko-1.3b,"'스펀지'가 옳은 표기면 1, '몽타쥬 '가 옳은 표기면 2라고 대답해.", 1. 스펀지 2. 몽타쥬 3. 스펀지 4. 몽타쥬 5. 스펀지 6. 몽타쥬 7. 스펀지 8. 몽타쥬 9. 스펀지 10. 몽타쥬 11. 스펀지 12. 몽타쥬 13. 스펀지 14. 몽타쥬 15. 스펀지 16. 몽타쥬 17. 스펀지 18. 스펀지 19. 몽타쥬 20. 스펀지 21. 스펀지 22. 스펀지 23. 스펀지 24. 스펀지 25. 스펀지 26. 스펀지 27. 스펀지 28. 스펀지 29. 스펀지 30. 스펀지 31. 스펀지 32. 스펀지 33. 스펀지 34. 스펀지 35. 스펀지 36. 스펀지 37. 스펀지 38. 스펀지 39. 스펀지 40. 스펀지 41. 스펀지 42. 스펀지 43. 스펀지 44. 스펀지 45. 스펀지 46. 스펀지 47. 스펀지 48. 스펀지 49. 스펀지 50. 스펀지 51. 스펀지 52. 스펀지 53. 스펀지 54. 스펀지 55. 스펀지 56. 스펀지 57. 스펀지 58. 스펀지 59. 스펀지 60. 스펀지 61. 스펀지 62. 스펀지 63. 스펀지 64. 스펀지 65. 스펀지 66. 스펀지 67. 스펀지 68. 스펀지 69. 스펀지 70. 스펀지 71. 스펀지 72. 스펀지 73. 스펀지 74. 스펀지 75. 스펀지 76. 스펀지 77. 스펀지 78. 스펀지 79. 스펀지 80. 스펀지 81. 스펀지 82. 스펀지 83. 스펀지 84. 스펀지 85. 스펀지 86. 스펀지 87. 스펀지 88. 스펀지 89. 스펀지 90. 스펀지 91. 스펀지 92. 스펀지 93. 스펀지 94. 스펀지 95. 스펀지 96. 스펀지 97. 스펀지 98. 스펀지 99. 스펀지 100. 스펀지 101. 스펀지 102. 스펀지 103.,0
ko_quiz_6,8,polyglot-ko-1.3b,"'장르 '가 옳은 표기면 1, '쟝르 '가 옳은 표기면 2, '딸라 '가 옳은 표기면 3라고 대답해."," 1,2,3이 다 옳은 표기다. ------------------------------------------------------------------------------ (2)답: 1,3이 다 옳은 표기다. ------------------------------------------------------------------------------ 1)답: 1,3이 다 옳은 표기다. 2)답: 1,3이 다 옳은 표기다. 3)답: 1,3이 다 옳은 표기다. ------------------------------------------------------------------------------ (3)답: 1,3이 다 옳은 표기다. ------------------------------------------------------------------------------ 1)답: 1,3이 다 옳은 표기다. 2)답: 1,3이 다 옳은 표기다. 3)답: 1,3이 다 옳은 표기다. ------------------------------------------------------------------------------ (4)답: 1,3이 다 옳은 표기다. ------------------------------------------------------------------------------ 1)답: 1,3이 다 옳은 표기다. 2)답: 1,3이 다 옳은 표기다. 3)답: 1,3이 다 옳은 표기다. ------------------------------------------------------------------------------ (5)답: 1,3이 다 옳은 표기다. ------------------------------------------------------------------------------ 1)답: 1,3이 다 옳은 표기다. 2)답: 1,3이 다 옳은 표기다. 3)답: 1,3이 다 옳은 표기다. ------------------------------------------------------------------------------ (6)답: 1,3이 다 옳은 표기다. ------------------------------------------------------------------------------ 1)답: 1,3이 다 옳은 표기다. 2)답: 1,3이 다 옳은 표기다. 3)답: 1,3이 다 옳은 표기다. ------------------------------------------------------------------------------ (7)답: 1,3이 다 옳은 표기다. ------------------------------------------------------------------------------ 1)답: 1,3이 다 옳은 표기다. 2)답: 1,3이 다 옳은 표기다. 3)답: 1,3이 다 옳은 표기다. ------------------------------------------------------------------------------ (8)답: 1,3이 다 옳은 표기다. ------------------------------------------------------------------------------ 1)답: 1,3이 다 옳은 표기다. 2)답: 1,3이 다 옳은 표기다. 3)답",0
ko_quiz_6,9,polyglot-ko-1.3b,"'색소폰 '가 옳은 표기면 1, '섹소폰 '가 옳은 표기면 2, '섹스폰 '가 옳은 표기면 3라고 대답해."," '색소폰 '가 옳은 표기면 1, '섹소폰 '가 옳은 표기면 2, '섹스폰 '가 옳은 표기면 3라고 대답해. 색스폰가#####################################################################################################################################################################################################################################################################################################################################################################################################################################################################################",0
